_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.protocol,_source.data.srcip,_source.data.id,_source.data.url,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.previous_output,_source.rule.frequency,_source.rule.info,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.data.dstuser,_source.data.srcport,_source.decoder.parent,_source.rule.hipaa
wazuh-alerts-4.x-2023.10.20,G8BWTosBpjjGT_ibOslp,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/docbuilder/top.php,6305,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /docbuilder/top.php HTTP/1.1"" 404 493 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.537",/var/log/apache2/access.log,1697826348.6166741,"Oct 20, 2023 @ 18:25:48.537", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,HsBWTosBpjjGT_ibOslp,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/scripts/day.php,6308,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /scripts/day.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.539",/var/log/apache2/access.log,1697826348.6168263,"Oct 20, 2023 @ 18:25:48.539", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,IMBWTosBpjjGT_ibOslp,1,1,192.168.40.130,machine-1,001,ubuntu,POST,192.168.204.1,404,/cgi-bin/mod.php,6310,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""POST /cgi-bin/mod.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.539",/var/log/apache2/access.log,1697826348.6169342,"Oct 20, 2023 @ 18:25:48.539", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,JMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,POST,192.168.204.1,404,/scripts/mod.php,6313,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""POST /scripts/mod.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.543",/var/log/apache2/access.log,1697826348.6173276,"Oct 20, 2023 @ 18:25:48.543", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,JsBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/preferences.php?action=setcookie,6315,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /preferences.php?action=setcookie HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.544",/var/log/apache2/access.log,1697826348.6174324,"Oct 20, 2023 @ 18:25:48.544", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,LMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,POST,192.168.204.1,404,/DVWA/mod.php,6321,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""POST /DVWA/mod.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.548",/var/log/apache2/access.log,1697826348.6177450,"Oct 20, 2023 @ 18:25:48.548", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,LcBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/DVWA/mod.php?mod=siteinfo&id=phpcoin_1_2_2.nasl'&phpcoinsessid=3ff9120788558adc3b6c8352d808c861,6322,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /DVWA/mod.php?mod=siteinfo&id=phpcoin_1_2_2.nasl'&phpcoinsessid=3ff9120788558adc3b6c8352d808c861 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.548",/var/log/apache2/access.log,1697826348.6177946,"Oct 20, 2023 @ 18:25:48.548", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,LsBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phpcoin/coin_includes/constants.php?_CCFG[_PKG_PATH_INCL]=/etc/passwd%00,596,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /phpcoin/coin_includes/constants.php?_CCFG[_PKG_PATH_INCL]=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.548",/var/log/apache2/access.log,1697826348.6178524,"Oct 20, 2023 @ 18:25:48.548","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,MMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/cgi-bin/index.php?show=../../../../../../../../../../../etc/passwd%00,598,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /cgi-bin/index.php?show=../../../../../../../../../../../etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.550",/var/log/apache2/access.log,1697826348.6179649,"Oct 20, 2023 @ 18:25:48.550","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,NMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,POST,192.168.204.1,404,/mod.php,6323,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""POST /mod.php HTTP/1.1"" 404 493 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.552",/var/log/apache2/access.log,1697826348.6183695,"Oct 20, 2023 @ 18:25:48.552", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,NcBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/index.php?show=../../../../../../../../../../../etc/passwd%00,601,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /index.php?show=../../../../../../../../../../../etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.553",/var/log/apache2/access.log,1697826348.6184186,"Oct 20, 2023 @ 18:25:48.553","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,OMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/DVWA/day.php,6325,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /DVWA/day.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.555",/var/log/apache2/access.log,1697826348.6187903,"Oct 20, 2023 @ 18:25:48.555", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,OcBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,POST,192.168.204.1,404,/cgi-bin/index.php,6326,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""POST /cgi-bin/index.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.556",/var/log/apache2/access.log,1697826348.6188398,"Oct 20, 2023 @ 18:25:48.556", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,O8BWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/cgi-bin/includes/calendar.php?phpc_root_path=http://example.com/,6327,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /cgi-bin/includes/calendar.php?phpc_root_path=http://example.com/ HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.557",/var/log/apache2/access.log,1697826348.6189443,"Oct 20, 2023 @ 18:25:48.557", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,PsBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/scripts/includes/calendar.php?phpc_root_path=http://example.com/,6330,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /scripts/includes/calendar.php?phpc_root_path=http://example.com/ HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.558",/var/log/apache2/access.log,1697826348.6191035,"Oct 20, 2023 @ 18:25:48.558", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,P8BWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,POST,192.168.204.1,404,/index.php,6331,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""POST /index.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.559",/var/log/apache2/access.log,1697826348.6191582,"Oct 20, 2023 @ 18:25:48.559", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,QcBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/bannerexchange/resetpw.php?email=../../../../../../../../../../../../etc/passwd,603,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /bannerexchange/resetpw.php?email=../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.561",/var/log/apache2/access.log,1697826348.6192614,"Oct 20, 2023 @ 18:25:48.561","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,Q8BWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phpdocumentor/docbuilder/top.php,6334,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /phpdocumentor/docbuilder/top.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.562",/var/log/apache2/access.log,1697826348.6193681,"Oct 20, 2023 @ 18:25:48.562", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,RMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/exchange/resetpw.php?email=../../../../../../../../../../../../etc/passwd,604,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /exchange/resetpw.php?email=../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.561",/var/log/apache2/access.log,1697826348.6194196,"Oct 20, 2023 @ 18:25:48.561","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,RcBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/cgi-bin/resetpw.php?email=../../../../../../../../../../../../etc/passwd,605,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /cgi-bin/resetpw.php?email=../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.563",/var/log/apache2/access.log,1697826348.6194758,"Oct 20, 2023 @ 18:25:48.563","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,SsBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/upload/index.php,6336,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /upload/index.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.565",/var/log/apache2/access.log,1697826348.6197512,"Oct 20, 2023 @ 18:25:48.565", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,TMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/resetpw.php?email=../../../../../../../../../../../../etc/passwd,608,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /resetpw.php?email=../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.567",/var/log/apache2/access.log,1697826348.6198509,"Oct 20, 2023 @ 18:25:48.567","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,TsBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,400,/auction/admin/admin.php,6338,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /auction/admin/admin.php HTTP/1.1"" 400 483 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.569",/var/log/apache2/access.log,1697826348.6201543,"Oct 20, 2023 @ 18:25:48.569", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,UMBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phpauction/includes/messages.inc.php?include_path=/etc/passwd%00&lan=EN,609,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /phpauction/includes/messages.inc.php?include_path=/etc/passwd%00&lan=EN HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.570",/var/log/apache2/access.log,1697826348.6204509,"Oct 20, 2023 @ 18:25:48.570","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,UsBWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,400,/auktion/admin/admin.php,6339,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /auktion/admin/admin.php HTTP/1.1"" 400 483 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.570",/var/log/apache2/access.log,1697826348.6205622,"Oct 20, 2023 @ 18:25:48.570", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,U8BWTosBpjjGT_ibOsnH,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/auction/includes/converter.inc.php?include_path=/etc/passwd%00,611,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /auction/includes/converter.inc.php?include_path=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.572",/var/log/apache2/access.log,1697826348.6206128,"Oct 20, 2023 @ 18:25:48.572","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,VcBWTosBpjjGT_ibO8lB,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,400,/scripts/admin/admin.php,6340,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /scripts/admin/admin.php HTTP/1.1"" 400 483 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.572",/var/log/apache2/access.log,1697826348.6207236,"Oct 20, 2023 @ 18:25:48.572", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,VsBWTosBpjjGT_ibO8lB,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,400,/DVWA/admin/admin.php,6341,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:47 +0500] ""GET /DVWA/admin/admin.php HTTP/1.1"" 400 483 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.573",/var/log/apache2/access.log,1697826348.6207742,"Oct 20, 2023 @ 18:25:48.573", , , , , , , , , , , , , 
