dataset;subtype;filepath;lineno;recno;timestamp_iso;severity;event;source;component;host;pid;tid;session;user;uid;gid;auid;euid;egid;exe;path;path_all;exec_args;exec_args_all;exec_env_all;src_ip;src_port;dst_ip;dst_port;proto;length;flags;http_method;http_url;http_status;bytes_sent;user_agent;referrer;category;subcategory;message
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;137;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.31.242
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;138;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.84
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;139;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.30.101
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;140;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.43.115
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;141;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.31.85
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;142;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.30.6
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;143;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.225
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;144;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.66.3
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;145;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.125.174
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;146;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.71.16
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;147;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.202.181
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;148;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.31.180
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;149;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.67.113
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;150;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.215.192
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;151;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.43.210
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;152;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.66.192
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;153;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.215.70
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;154;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.67.211
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;155;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.66.102
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;156;;2008-11-09T20:35:28+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.43.147
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;157;;2008-11-09T20:35:28+00:00;INFO;blk_-1608999687919862906;dfs.FSNamesystem;dfs.FSNamesystem;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-1608999687919862906 size 91178
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;158;;2008-11-09T20:35:28+00:00;INFO;blk_-1608999687919862906;dfs.FSNamesystem;dfs.FSNamesystem;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-1608999687919862906 size 91178
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;159;;2008-11-09T20:35:29+00:00;INFO;blk_7854771516489510256;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.215.16;53860;10.251.215.16;50010;;;;;;;;;;system;hdfs;Receiving block blk_7854771516489510256 src: /10.251.215.16:53860 dest: /10.251.215.16:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;160;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.31.180
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;161;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.67.113
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;162;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.215.192
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;163;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.31.160
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;164;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.67.225
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;165;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.42.9
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;166;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.66.192
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;167;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.43.147
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;168;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.65.237
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;169;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.199.225
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;170;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.214.18
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;171;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.201.204
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;172;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.75.49
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;173;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.203.246
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;174;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.67.211
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;175;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.75.163
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;176;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.74.227
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;177;;2008-11-09T20:35:29+00:00;INFO;blk_7854771516489510256;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;158;;;;;;;;;;;;;;;10.251.215.16;50963;10.251.215.16;50010;;;;;;;;;;system;hdfs;Receiving block blk_7854771516489510256 src: /10.251.215.16:50963 dest: /10.251.215.16:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;178;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.194.245
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;179;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.203.166
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;180;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.73.220
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;181;;2008-11-09T20:35:29+00:00;INFO;blk_-1608999687919862906;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.195.33
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;182;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.67.225
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;183;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.246
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;184;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.75.228
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;185;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.195.33
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;186;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.194.245
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;187;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.207
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;188;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.111.130
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;189;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.65.237
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;190;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.42.9
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;191;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.74.227
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;192;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.75.49
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;193;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.67.4
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;194;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.18
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;195;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.42.191
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;196;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.75.163
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;197;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.75.143
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;198;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.73.220
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;199;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.214.32
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;200;;2008-11-09T20:35:29+00:00;INFO;blk_-3544583377289625738;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.130
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;201;;2008-11-09T20:35:29+00:00;INFO;blk_7854771516489510256;dfs.FSNamesystem;dfs.FSNamesystem;;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;hdfs;BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000079_0/part-00079. blk_7854771516489510256
