category,dst_port,event,host,message,proto,severity,source,subcategory,timestamp_iso,user,end_to_end_run_id,source_id,task_id,contract_id,agent_id,model,is_anomaly,anomaly_score,anomaly_rank
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,5409d760ceaa4b24830961b1b8ffa559,a13a3cdc5fcb4eb9840a31e8cf847934,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,79
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,fc2e13d377f04e2895f872183dda00dd,bdd6749711eb4f5395b44082dbfbd27a,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,80
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,4ef37ee56cb8476682e0545429cf1740,38f19f6fbedf4fc18edf9c615bab560b,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,81
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,8277f2333b344fef852cc2236f2aecd9,9d5b0c30b5fe4caca171ef1b1e2166eb,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,82
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,3c850a2dd587477c8f392299b03bfae1,479ff2d9335e4a1fa25c3d6b31f35dd5,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,83
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,62c3d91b5094466aa91e778dd6e5e780,1128db45a17a431da51561d1094f5897,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,84
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,264f563736104b5bb8758eead191e770,72c1ff2155e6492c9cdb1238e4d6ea0c,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,85
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,228d3bf09194490bbb9eb05ddfa7bce4,6c28a3f871394b088f2c998ddd1b59c7,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,86
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,b4d149f2a1124e73a888c2c92187c327,6ec40f60a1274d708b52df7289f53139,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,87
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,1ba83b2d976140b3828d274902ee456b,e8bfdd712809482a9bfa7b348a439640,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,88
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,e8161f89bf1a4c36b79c52deca19bd4d,137041cf344a4f6f988391d40a925b67,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,89
security_configuration,,19008,machine-2, , ,INFO,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,b219d26dc38440ddb1e8d3653a2c5558,ebe39688c0ab4ad4af3d1a724274f3c3,agent-security,models/isolation_forest_wazuh.joblib,1,0.005340347894149389,90
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,e26b619bd14f40758a060ce9e2d7b716,7ef1b6ea276c47658a95e539ef1312ae,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,91
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,ced86d2604d445e0945941464386c543,176afeb269794da6b40cbe0c1c4ff6a9,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,92
security_configuration,,19008,machine-2, , ,INFO,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,abc3ff533d33410d9c72dc4f387b0c9c,aea7f252265347aaa3de535de3cfa1fe,agent-security,models/isolation_forest_wazuh.joblib,1,0.005340347894149389,93
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,cba94ea096ff40a0ae41df3647c9986c,7cffb713b093482abd34527a1e17055e,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,94
security_configuration,,19008,machine-2, , ,INFO,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,844c0c5ed9604819b3c50e51e4935c56,244ffb6a0eb74cd2b20415f9dcb63004,agent-security,models/isolation_forest_wazuh.joblib,1,0.005340347894149389,95
security_configuration,,19008,machine-2, , ,INFO,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,1f235a393aa74506ba7672f3c46079e8,067b207188904cef8fc30a8ba453a133,agent-security,models/isolation_forest_wazuh.joblib,1,0.005340347894149389,96
security_configuration,,19007,machine-2, , ,WARNING,sca,sca,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,748f58d03ce94565a5b2a027fa3a1d23,53f49b8baa104615a7cb61051fa7de83,agent-security,models/isolation_forest_wazuh.joblib,1,0.0013355581097239666,97
package,,2901,machine-2,2023-10-15 21:04:31 install p7zip-full:amd64 <none> 16.02+dfsg-8, ,INFO,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,ffca1ecc483f4122b7a439c2bbb68217,68e6a3a6d24343fcaf27780d6d7c88d0,agent-security,models/isolation_forest_wazuh.joblib,1,0.01503682678163032,98
package,,2904,machine-2,2023-10-15 21:04:33 status half-configured p7zip-full:amd64 16.02+dfsg-8, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,d9243ad5d40b46c9a559aaa53a3f65f6,4a3ac14e016243d98e851e01447f45c8,agent-security,models/isolation_forest_wazuh.joblib,1,0.032457067524030325,99
wazuh,,503,machine-2,ossec: Agent started: 'machine-2->any'., ,INFO,ossec,ossec,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,f8334ed513874b7795cc11a62ee95fd8,e96abbcc959e4423b289e1c9bde59310,agent-security,models/isolation_forest_wazuh.joblib,1,0.006485411637938254,100
wazuh,,510,machine-2,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic)., ,WARNING,rootcheck,rootcheck,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,7fad0e610bad4658bff0b2c9a7f6b021,1314186f9a6c400a8dc454e9dba7cc85,agent-security,models/isolation_forest_wazuh.joblib,1,0.011233357047291115,101
wazuh,,510,machine-2,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic)., ,WARNING,rootcheck,rootcheck,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,4587db479bde40b1ac55d87ff274a000,bd15db4b180f427b8be026585aff6c49,agent-security,models/isolation_forest_wazuh.joblib,1,0.011233357047291115,102
file_integrity,,554,machine-2,"File '/tmp/apt-dpkg-install-Afqvrh/6-linux-headers-6.2.0-34-generic_6.2.0-34.34~22.04.1_amd64.deb' added
Mode: realtime
", ,WARNING,syscheck_new_entry,syscheck_new_entry,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,842d1939b2f546478e5359dafb309ab4,fc3dd8ebada343bca843a7a1dc372ec5,agent-security,models/isolation_forest_wazuh.joblib,1,0.033771238737966947,103
file_integrity,,554,machine-2,"File '/tmp/apt-dpkg-install-Afqvrh/5-linux-hwe-6.2-headers-6.2.0-34_6.2.0-34.34~22.04.1_all.deb' added
Mode: realtime
", ,WARNING,syscheck_new_entry,syscheck_new_entry,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,aa890ce4fad24aa4a928c0edd2aeeb8b,e9d57b9e1f2c419c8430683f0f6c63a5,agent-security,models/isolation_forest_wazuh.joblib,1,0.033771238737966947,104
file_integrity,,554,machine-2,"File '/tmp/apt-dpkg-install-Afqvrh/4-linux-image-generic-hwe-22.04_6.2.0.34.34~22.04.11_amd64.deb' added
Mode: realtime
", ,WARNING,syscheck_new_entry,syscheck_new_entry,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,98ff4efd5a6c45cba3054fdc968a3c74,849b1b17cd054472bf5f0f726a26d776,agent-security,models/isolation_forest_wazuh.joblib,1,0.04122620372951502,105
package,,2904,machine-2,2023-10-16 23:10:49 status half-configured libx11-6:amd64 2:1.7.5-1ubuntu0.2, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,df4d5dda4f92432e975d2d6385e61c9b,376da85232ea4ebb983c4b7fb58c810d,agent-security,models/isolation_forest_wazuh.joblib,1,0.032457067524030325,106
package,,2902,machine-2,2023-10-16 23:10:49 status installed libx11-6:amd64 2:1.7.5-1ubuntu0.3, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,77caa85789cf4129b12444390b955be9,a8cd01edc2e245e79255336135ec0bbf,agent-security,models/isolation_forest_wazuh.joblib,1,0.03486707379063192,107
package,,2902,machine-2,2023-10-16 23:10:49 status installed libc-bin:amd64 2.35-0ubuntu3.1, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,e6c88a450b16415ca3dcd9ad81fda422,ec4eb200c45b4692baf3bc4f90283041,agent-security,models/isolation_forest_wazuh.joblib,1,0.03524446594512698,108
package,,2902,machine-2,2023-10-16 23:10:57 status installed libwbclient0:amd64 2:4.15.13+dfsg-0ubuntu1.5, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,4aec789a851b4ef5ae56b33b188f74c5,c400fbc9929b482ab37fb1e8be7ff980,agent-security,models/isolation_forest_wazuh.joblib,1,0.03258082702208753,109
package,,2904,machine-2,2023-10-16 23:10:57 status half-configured samba-libs:amd64 2:4.15.13+dfsg-0ubuntu1.5, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,c843009ac55a4f5f8b1e56e8825a94d9,0bb35cbc0f3c4577827550523f84cdcc,agent-security,models/isolation_forest_wazuh.joblib,1,0.03241811708803255,110
package,,2902,machine-2,2023-10-16 23:10:57 status installed libsmbclient:amd64 2:4.15.13+dfsg-0ubuntu1.5, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,3fd155e60d9544a481415dd82f2e2808,85c07296d7ca4f7a8b0396a87d31b448,agent-security,models/isolation_forest_wazuh.joblib,1,0.03258082702208753,111
package,,2904,machine-2,2023-10-16 23:10:08 status half-configured vim-common:all 2:8.2.3995-1ubuntu2.12, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,fd73310944574ea7b9959c6207067abf,4656c32382704367a1713dcaa3d9fd49,agent-security,models/isolation_forest_wazuh.joblib,1,0.03264491625743393,112
package,,2902,machine-2,2023-10-16 23:10:08 status installed vim-common:all 2:8.2.3995-1ubuntu2.12, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,a6f91773dfb4441e9ddb6afa20a09cde,6a359370fd6f4f768c094f3285a6d3d7,agent-security,models/isolation_forest_wazuh.joblib,1,0.03261978887411965,113
package,,2904,machine-2,2023-10-16 23:10:08 status half-configured vim-tiny:amd64 2:8.2.3995-1ubuntu2.12, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,88fcc5f42a6f4d6d9ecccc9f53cdb1c5,a3b3150a4123459e86e4003dd39aadc9,agent-security,models/isolation_forest_wazuh.joblib,1,0.03264491625743393,114
package,,2904,machine-2,2023-10-16 23:10:10 status half-configured desktop-file-utils:amd64 0.26-1ubuntu3, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,28f3850828f5475ab2baea8c83e31a9f,79074c577d214d63851e109484e18667,agent-security,models/isolation_forest_wazuh.joblib,1,0.03241811708803255,115
package,,2902,machine-2,2023-10-16 23:10:40 status installed libmagic1:amd64 1:5.41-3ubuntu0.1, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,057786693f0a4b00bc0771c7aff76250,fbbc16cfa3d74c3aa39a9e6f9d48feb4,agent-security,models/isolation_forest_wazuh.joblib,1,0.03486707379063192,116
package,,2904,machine-2,2023-10-16 23:10:40 status half-configured libc-bin:amd64 2.35-0ubuntu3.1, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,612eaa242696477aa0ca2db0d50d0025,c8090300dc3949bb80d9da811d1c1507,agent-security,models/isolation_forest_wazuh.joblib,1,0.032457067524030325,117
package,,2904,machine-2,2023-10-16 23:10:13 status half-configured gnome-menus:amd64 3.36.0-1ubuntu3, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,6b7ec33bebdd4ba790bde7982e9bcbe4,eec369489cba4a8f969c8bc5676a2ba2,agent-security,models/isolation_forest_wazuh.joblib,1,0.032457067524030325,118
package,,2902,machine-2,2023-10-16 23:10:13 status installed gnome-menus:amd64 3.36.0-1ubuntu3, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,d5736c13cb244fe196d76f8fb19efef8,0adb9033690a49279eb91662edce1cf5,agent-security,models/isolation_forest_wazuh.joblib,1,0.03486707379063192,119
package,,2901,machine-2,2023-10-16 23:11:16 install linux-image-6.2.0-34-generic:amd64 <none> 6.2.0-34.34~22.04.1, ,INFO,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,577ebdc28cc24ca3898314d41eccd2f7,d5a7f7230b9a47ad9099753d34e518e1,agent-security,models/isolation_forest_wazuh.joblib,1,0.012469653878885434,120
package,,2901,machine-2,2023-10-16 23:11:20 install linux-modules-extra-6.2.0-34-generic:amd64 <none> 6.2.0-34.34~22.04.1, ,INFO,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,3aa2034acca445e1952729aa1a2c0860,a907cfe1ff104ff59d81d7c0718a55b6,agent-security,models/isolation_forest_wazuh.joblib,1,0.011605888462040803,121
package,,2904,machine-2,2023-10-16 23:10:26 status half-configured xxd:amd64 2:8.2.3995-1ubuntu2.10, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,9a4c92ca2c7b48bea09a726f919da135,f94a6ab8c0df4d8f8eb238d601ad6aae,agent-security,models/isolation_forest_wazuh.joblib,1,0.032457067524030325,122
package,,2902,machine-2,2023-10-16 23:10:40 status installed man-db:amd64 2.10.2-1, ,WARNING,dpkg-decoder,dpkg-decoder,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,cb0346d0ecba45afa846c81a29651653,32eb9f60962e4a198f9fb131612b9b80,agent-security,models/isolation_forest_wazuh.joblib,1,0.03543325779585982,123
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/iorw.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049255', now it is '1048976'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,c1297c47d230458bb257a2ed7438e5f6,ad29170bf82d4ab79c2c3fb059424e13,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,124
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/mdraid1x.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049258', now it is '1048979'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,f2371b79fd9745249fea695913117541,923d6981a2c046d5b66938a1f5ac8f44,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,125
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/loadbios.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049263', now it is '1048984'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,b07ea63213334d6f866e3b84e1d30aa7,7056b680ad154e01b82b7dd11103e618,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,126
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/squash4.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049265', now it is '1048986'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,4b071ccbdc744527b11acef0adc0e71a,3d4204bc501743d99e28646e8aaf0100,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,127
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/gptsync.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049268', now it is '1048989'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,2b44659eac1b4b26a4638376dff3ab66,981237786b714c1ca5dd1fe1e68da1d0,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,128
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/eval.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049269', now it is '1048990'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,4338fe7ab8e04a418eb74b9d816a6311,b4254080f26248d498b696f2cda013f3,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,129
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/core.efi' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137075', now it is '1697479755'
Old inode was: '1049452', now it is '1049454'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,16ddf919435b4e59a6cd6330f76d5351,9f95b662ae7342f7908d675b6de4ade0,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,130
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/hashsum.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049280', now it is '1049001'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,b0f905ef2a3b42f59ed7da2ed1449017,9b0472134c8d48909c69eca45ce97a78,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,131
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/hfspluscomp.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049281', now it is '1049002'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,06e5f1c2d0e64161b1eff3ffb39f6bd9,2074f5ca42544fcfa0d64b0bd8ee2a75,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,132
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/appleldr.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049282', now it is '1049003'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,0c9fd8f7e5624a3b8195874aa02aa758,61b49be1f7884563bcfbb53821c1ed34,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,133
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/xnu_uuid.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049284', now it is '1049005'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,f6e7c6a421e04b10981d1b9efb5b4864,312692748e5c4f8e9650055ec0840865,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,134
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/trig.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049287', now it is '1049008'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,5985679eddc44466a207bc2647ef1c69,201c007054de47cd80891fe47728e1d7,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,135
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/time.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049289', now it is '1049010'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,f4c031761f74481890202e0e1b7a0b06,92403e12ac6f4e40b7215a9f669c16f2,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,136
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/loadenv.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049292', now it is '1049013'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,d32b2136a5424d01b04b0b76226fbdaf,9199fb2e68db408b90f07f072858802b,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,137
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/ehci.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049294', now it is '1049015'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,e8e96a26eb50480c8df7917caf71b387,7019ecca02df4ea78fc9a7f57e856f73,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,138
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/gcry_crc.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049297', now it is '1049018'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,e37c69bdbb784f7ab154599799bbd6e5,d5ee39ff876f4589ba58832501931835,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,139
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/diskfilter.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049298', now it is '1049019'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,4c02c3bdbafe4eb681c75f0d148b3dd7,d2db06cb98a349968571e711f9fcf92f,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,140
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/efinet.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049299', now it is '1049020'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,99cf9452f7594e8eaa64c96fcea5d162,a87620f7201a42e8b5b9d03f45db48c7,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,141
file_integrity,,550,machine-2,"File '/boot/grub/x86_64-efi/dm_nv.mod' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696137074', now it is '1697479754'
Old inode was: '1049310', now it is '1049031'
", ,WARNING,syscheck_integrity_changed,syscheck_integrity_changed,, ,multisource_cnp_model_inference_20260911T001644Z,wazuh,02caccb0dc22461187f4402c3b8dfef2,72699f227b574c1faf1b9f40b874e14d,agent-security,models/isolation_forest_wazuh.joblib,1,0.03030932875773229,142
