_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.tsc,_source.rule.hipaa,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.nist_800_53,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.reason,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.directory,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.gpg13,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.uid,_source.data.dstuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.decoder.parent,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.srcip,_source.data.srcport,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.extra_data,_source.data.sca.check.previous_result,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.inode_before,_source.data.status,_source.data.protocol,_source.data.id,_source.data.url,_source.data.gid,_source.data.shell,_source.data.home
wazuh-alerts-4.x-2023.10.04,9MLL-4oBikSEbldrIBWQ,1,1,machine-1,1,ubuntu, , ,4,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure prelink is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.386",sca,1696441499,"Oct 4, 2023 @ 17:44:59.386",1251654835,passed,Run the following command to restore binaries to normal: # prelink -ua Uninstall prelink using the appropriate package manager or manual installation: # apt purge prelink., ,"10.2.1, 10.2.1.1",3.14,CC6.1,"10.2.1, 11.5","164.312(b), 164.312(c)(1), 164.312(c)(2)",AC-6(9),TA0002,"T1055,T1055.009,T1065,T1065.001",1.5.2,AC.L2-3.1.7,14.9,M1050,prelink is a program that modifies ELF shared libraries and ELF dynamically linked binaries in such a way that the time needed for the dynamic linker to perform relocations at startup significantly decreases.,28530,Ensure prelink is not installed.,"The prelinking feature can interfere with the operation of AIDE, because it changes binaries. Prelinking can also increase the vulnerability of the system if a malicious user is able to compromise a common library such as libc.","[""dpkg-query -s prelink""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.14""]","[""CC7.1"",""CC7.2""]","[""164.312(b)"",""164.312(c)(1)"",""164.312(c)(2)""]","[""AC-6(9)""]","[""TA0002""]","[""T1055"",""T1055.009"",""T1065"",""T1065.001""]","[""1.5.2""]","[""CM.1""]","[""M1050""]","[""CC6.1""]","[""14.9""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,9cLL-4oBikSEbldrIBWQ,1,1,machine-1,1,ubuntu, , ,28,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure Automatic Error Reporting is not enabled.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.455",sca,1696441499,"Oct 4, 2023 @ 17:44:59.455",1251654835,failed,Edit /etc/default/apport and add or edit the enabled parameter to equal 0: enabled=0 Run the following commands to stop and disable the apport service # systemctl stop apport.service # systemctl --now disable apport.service -- OR -Run the following command to remove the apport package: # apt purge apport Default Value: enabled=1., ,"1.2.5, 2.2.4, 6.4.1",4.8,"CC6.3, CC6.6","1.1.6, 1.2.1, 2.2.2, 2.2.5", , , , ,1.5.3,"CM.L2-3.4.7, CM.L2-3.4.8, SC.L2-3.13.6",9.2, ,The Apport Error Reporting Service automatically generates crash reports for debugging.,28531,Ensure Automatic Error Reporting is not enabled.,"Apport collects potentially sensitive data, such as core dumps, stack traces, and log files. They can contain passwords, credit card numbers, serial numbers, and other private material.","[""systemctl is-enabled apport.service""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , , , ,"[""1.5.3""]","[""CM.1""]", ,"[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,'-cLL-4oBikSEbldrIBWQ,1,1,machine-1,1,ubuntu, , ,30,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure AppArmor is enabled in the bootloader configuration.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.461",sca,1696441499,"Oct 4, 2023 @ 17:44:59.461",1251654835,failed,"Edit /etc/default/grub and add the apparmor=1 and security=apparmor parameters to the GRUB_CMDLINE_LINUX= line GRUB_CMDLINE_LINUX=""apparmor=1 security=apparmor"" Run the following command to update the grub2 configuration: # update-grub.", ,"1.3.1,7.1",3.3,"CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0003,"T1068,T1565,T1565.001,T1565.003",1.6.1.2,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.5,AC.L2-3.1.3,MP.L2-3.8.2",14.6,M1026,"Configure AppArmor to be enabled at boot time and verify that it has not been overwritten by the bootloader boot parameters. Note: This recommendation is designed around the grub bootloader, if LILO or another bootloader is in use in your environment enact equivalent settings.",28534,Ensure AppArmor is enabled in the bootloader configuration.,AppArmor must be enabled at boot time in your bootloader configuration to ensure that the controls it provides are not overridden., ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.3""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""AC-5"",""AC-6""]","[""TA0003""]","[""T1068"",""T1565"",""T1565.001"",""T1565.003""]","[""1.6.1.2""]","[""CM.1""]","[""M1026""]","[""CC5.2"",""CC6.1""]","[""14.6""]","[""/boot/grub/grub.cfg""]", , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,_cLL-4oBikSEbldrIBWQ,1,1,machine-1,1,ubuntu, , ,32,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure remote login warning banner is configured properly.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.482",sca,1696441499,"Oct 4, 2023 @ 17:44:59.482",1251654835,failed,"Edit the /etc/issue file with the appropriate contents according to your site policy, remove any instances of \m , \r , \s , \v or references to the OS platform # echo ""Authorized uses only. All activity may be monitored and reported."" > /etc/issue", , , , , , , ,TA0007,"T1018,T1082,T1592,T1592.004",1.7.3, , , ,"The contents of the /etc/issue.net file are displayed to users prior to login for remote connections from configured services. Unix-based systems have typically displayed information about the OS release and patch level upon logging in to the system. This information can be useful to developers who are developing software for a particular OS platform. If mingetty(8) supports the following options, they display operating system information: \m - machine architecture \r - operating system release \s - operating system name \v - operating system version.",28539,Ensure remote login warning banner is configured properly.,"Warning messages inform users who are attempting to login to the system of their legal status regarding the system and must include the name of the organization that owns the system and any monitoring policies that are in place. Displaying OS and patch level information in login banners also has the side effect of providing detailed system information to attackers attempting to target specific exploits of a system. Authorized users can easily get this information by running the "" uname -a "" command once they have logged in.", ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0, ,"[""CC7.1"",""CC7.2""]", , ,"[""TA0007""]","[""T1018"",""T1082"",""T1592"",""T1592.004""]","[""1.7.3""]","[""CM.1""]", , , ,"[""/etc/issue.net""]", , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,_sLL-4oBikSEbldrIBWQ,1,1,machine-1,1,ubuntu, , ,9,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure permissions on /etc/motd are configured.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.492",sca,1696441499,"Oct 4, 2023 @ 17:44:59.492",1251654835,passed,"Run the following commands to set permissions on /etc/motd : # chown root:root $(readlink -e /etc/motd) # chmod u-x,go-wx $(readlink -e /etc/motd) OR run the following command to remove the /etc/motd file: # rm /etc/motd", ,"1.3.1,7.1",3.3,"CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005,"T1222,T1222.002",1.7.4,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.5,AC.L2-3.1.3,MP.L2-3.8.2",14.6,M1022,The contents of the /etc/motd file are displayed to users after login and function as a message of the day for authenticated users.,28540,Ensure permissions on /etc/motd are configured.,If the /etc/motd file does not have the correct ownership it could be modified by unauthorized users with incorrect or misleading information.,"[""stat /etc/motd""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.3""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""AC-5"",""AC-6""]","[""TA0005""]","[""T1222"",""T1222.002""]","[""1.7.4""]","[""CM.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]","[""/etc/motd""]", , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,_8LL-4oBikSEbldrIBWQ,1,1,machine-1,1,ubuntu, , ,10,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure permissions on /etc/issue are configured.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.502",sca,1696441499,"Oct 4, 2023 @ 17:44:59.502",1251654835,passed,"Run the following commands to set permissions on /etc/issue : # chown root:root $(readlink -e /etc/issue) # chmod u-x,go-wx $(readlink -e /etc/issue) Default Value: Access: (0644/-rw-r--r--) Uid: ( 0/ root) Gid: ( 0/ root).", ,"1.3.1,7.1",3.3,"CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005,"T1222,T1222.002",1.7.5,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.5,AC.L2-3.1.3,MP.L2-3.8.2",14.6,M1022,The contents of the /etc/issue file are displayed to users prior to login for local terminals.,28541,Ensure permissions on /etc/issue are configured.,If the /etc/issue file does not have the correct ownership it could be modified by unauthorized users with incorrect or misleading information.,"[""stat /etc/issue""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.3""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""AC-5"",""AC-6""]","[""TA0005""]","[""T1222"",""T1222.002""]","[""1.7.5""]","[""CM.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,AcLL-4oBikSEbldrIBaQ,1,1,machine-1,1,ubuntu, , ,33,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure GNOME Display Manager is removed.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.523",sca,1696441499,"Oct 4, 2023 @ 17:44:59.523",1251654835,failed,Run the following command to uninstall gdm3: # apt purge gdm3., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0002,"T1543,T1543.002",1.8.1,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2, ,The GNOME Display Manager (GDM) is a program that manages graphical display servers and handles graphical user logins.,28543,Ensure GNOME Display Manager is removed.,"If a Graphical User Interface (GUI) is not required, it should be removed to reduce the attack surface of the system.","[""dpkg-query -W -f='${binary:Package}\t${Status}\t${db:Status-Status}\\n' gdm3""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0002""]","[""T1543"",""T1543.002""]","[""1.8.1""]","[""CM.1""]", ,"[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,A8LL-4oBikSEbldrIBaQ,1,1,machine-1,1,ubuntu, , ,13,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure chrony is running as user _chrony.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.545",sca,1696441499,"Oct 4, 2023 @ 17:44:59.545",1251654835,passed,"Add or edit the user line to /etc/chrony/chrony.conf or a file ending in .conf in /etc/chrony/conf.d/: user _chrony OR If another time synchronization service is in use on the system, run the following command to remove chrony from the system: # apt purge chrony", ,"10.6,10.6.1,10.6.2,10.6.3",8.4,"CC4.1,CC5.2",10.4, ,AU-7, , ,2.1.2.2,AU.L2-3.3.7,6.1, ,The chrony package is installed with a dedicated user account _chrony. This account is granted the access required by the chronyd service.,28545,Ensure chrony is running as user _chrony.,The chronyd service should run with only the required privileges.,"[""ps -ef"",""systemctl is-enabled systemd-timesyncd.service""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""8.4""]","[""CC7.1"",""CC7.2""]", ,"[""AU-7""]", , ,"[""2.1.2.2""]","[""CM.1""]", ,"[""CC4.1"",""CC5.2""]","[""6.1""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,B8LL-4oBikSEbldrIBaQ,1,1,machine-1,1,ubuntu, , ,35,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure ntp is running as user ntp.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.587",sca,1696441499,"Oct 4, 2023 @ 17:44:59.587",1251654835,failed,"Add or edit the following line in /etc/init.d/ntp: RUNASUSER=ntp Run the following command to restart ntp.servocee: # systemctl restart ntp.service OR If another time synchronization service is in use on the system, run the following command to remove ntp from the system: # apt purge ntp Default Value: user ntp.",http://www.ntp.org/,"10.6,10.6.1,10.6.2,10.6.3",8.4,"CC4.1,CC5.2",10.4, ,AU-7, , ,2.1.4.3,AU.L2-3.3.7,6.1, ,"The ntp package is installed with a dedicated user account ntp. This account is granted the access required by the ntpd daemon Note: If chrony or systemd-timesyncd are used, ntp should be removed and this section skipped This recommendation only applies if ntp is in use on the system Only one time synchronization method should be in use on the system.",28549,Ensure ntp is running as user ntp.,The ntpd daemon should run with only the required privilege.,"[""ps -ef""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""8.4""]","[""CC7.1"",""CC7.2""]", ,"[""AU-7""]", , ,"[""2.1.4.3""]","[""CM.1""]", ,"[""CC4.1"",""CC5.2""]","[""6.1""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,CsLL-4oBikSEbldrJBZi,1,1,machine-1,1,ubuntu, , ,38,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure Avahi Server is not installed.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.618",sca,1696441499,"Oct 4, 2023 @ 17:44:59.618",1251654835,failed,Run the following commands to remove avahi-daemon: # systemctl stop avahi-daaemon.service # systemctl stop avahi-daemon.socket # apt purge avahi-daemon., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.2,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,"Avahi is a free zeroconf implementation, including a system for multicast DNS/DNS-SD service discovery. Avahi allows programs to publish and discover services and hosts running on a local network with no specific configuration. For example, a user can plug a computer into a network and Avahi automatically finds printers to print to, files to look at and people to talk to, as well as network services running on the machine.",28552,Ensure Avahi Server is not installed.,Automatic discovery of network services is not normally required for system functionality. It is recommended to remove this package to reduce the potential attack surface.,"[""dpkg-query -s avahi-daemon"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' avahi-daemon""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.2""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,DcLL-4oBikSEbldrJBZi,1,1,machine-1,1,ubuntu, , ,16,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure LDAP server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.650",sca,1696441499,"Oct 4, 2023 @ 17:44:59.650",1251654835,passed,Run one of the following commands to remove slapd: # apt purge slapd,http://www.openldap.org.,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.5,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,The Lightweight Directory Access Protocol (LDAP) was introduced as a replacement for NIS/YP. It is a service that provides a method for looking up information from a central database.,28555,Ensure LDAP server is not installed.,"If the system will not need to act as an LDAP server, it is recommended that the software be removed to reduce the potential attack surface.","[""dpkg-query -s slapd"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' slapd""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.5""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,DsLL-4oBikSEbldrJBZi,1,1,machine-1,1,ubuntu, , ,17,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure NFS is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.660",sca,1696441499,"Oct 4, 2023 @ 17:44:59.660",1251654835,passed,Run the following command to remove nfs: # apt purge nfs-kernel-server., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , , , ,2.2.6,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2, ,The Network File System (NFS) is one of the first and most widely distributed file systems in the UNIX environment. It provides the ability for systems to mount file systems of other servers through the network.,28556,Ensure NFS is not installed.,"If the system does not export NFS shares or act as an NFS client, it is recommended that these services be removed to reduce the remote attack surface.","[""dpkg-query -s nfs-kernel-server"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' nfs-kernel-server""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , , , ,"[""2.2.6""]","[""CM.1""]", ,"[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,D8LL-4oBikSEbldrJBZi,1,1,machine-1,1,ubuntu, , ,18,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure DNS Server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.670",sca,1696441499,"Oct 4, 2023 @ 17:44:59.670",1251654835,passed,Run the following commands to disable DNS server: # apt purge bind9, ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.7,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,"The Domain Name System (DNS) is a hierarchical naming system that maps names to IP addresses for computers, services and other resources connected to a network.",28557,Ensure DNS Server is not installed.,"Unless a system is specifically designated to act as a DNS server, it is recommended that the package be deleted to reduce the potential attack surface.","[""dpkg-query -s bind9"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' bind9""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.7""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,EcLL-4oBikSEbldrJBZi,1,1,machine-1,1,ubuntu, , ,20,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure HTTP server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.691",sca,1696441499,"Oct 4, 2023 @ 17:44:59.691",1251654835,passed,Run the following command to remove apache: # apt purge apache2 Additional Information: Several httpd servers exist and can use other service names. apache2 and nginx are example services that provide an HTTP server. These and other services should also be audited, ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.9,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,HTTP or web servers provide the ability to host web site content.,28559,Ensure HTTP server is not installed.,"Unless there is a need to run the system as a web server, it is recommended that the package be deleted to reduce the potential attack surface.","[""dpkg-query -s apache2"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' apache2""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.9""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,FMLL-4oBikSEbldrJBZi,1,1,machine-1,1,ubuntu, , ,23,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure HTTP Proxy Server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:44:59.723",sca,1696441499,"Oct 4, 2023 @ 17:44:59.723",1251654835,passed,Run the following command to remove squid: # apt purge squid Additional Information: Several HTTP proxy servers exist. These and other services should be checked., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.12,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,Squid is a standard proxy server used in many distributions and environments.,28562,Ensure HTTP Proxy Server is not installed.,"If there is no need for a proxy server, it is recommended that the squid proxy be deleted to reduce the potential attack surface.","[""dpkg-query -s squid"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' squid""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.12""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
