 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
55043,999588,2,0,12,0,6,6,6,0,0,0,0,0,12.00494604,2.00082434,999588,0,999588,999588,999588,999588,0,999588,999588,0,0,0,0,0,0,0,0,0,40,0,2.00082434,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,4737,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
55039,75,1,1,6,6,6,6,6,0,6,6,6,0,160000,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13333.33333,13333.33333,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4737,63668,0,20,0,0,0,0,0,0,0,0,BENIGN
55040,32,1,1,6,6,6,6,6,0,6,6,6,0,375000,62500,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31250,31250,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4737,64189,0,20,0,0,0,0,0,0,0,0,BENIGN
53,71693,2,2,74,176,37,37,37,0,88,88,88,0,3487.09079,55.79345264,23897.66667,41348.67743,71643,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,40,64,27.89672632,27.89672632,37,88,57.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,71.75,37,88,40,0,0,0,0,0,0,2,74,2,176,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,60738,2,2,74,200,37,37,37,0,100,100,100,0,4511.179163,65.85663012,20246,35061.90451,60732,2,2,2,0,2,2,4,4,0,4,4,0,0,0,0,40,40,32.92831506,32.92831506,37,100,62.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,77.75,37,100,40,0,0,0,0,0,0,2,74,2,200,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
21,126188,20,25,176,440,43,0,8.8,12.68069399,52,0,17.6,16.1606518,4881.605224,356.6107712,2867.909091,12377.64297,70791,1,126117,6637.736842,26122.26872,114215,1,126048,5252,16545.2078,70791,1,0,0,0,0,656,816,158.4936761,198.1170951,0,52,13.39130435,15.17816891,230.3768116,0,0,0,1,0,0,0,0,1,13.68888889,8.8,17.6,656,0,0,0,0,0,0,20,176,25,440,29200,227,12,32,0,0,0,0,0,0,0,0,BENIGN
34805,8003,15,6,19897,0,2896,0,1326.466667,1136.570208,0,0,0,0,2486192.678,2624.015994,400.15,1445.918039,6454,1,8003,571.6428571,1718.054875,6454,2,6663,1332.6,2974.753318,6654,1,0,0,0,0,496,208,1874.297139,749.7188554,0,2896,904.4090909,1122.979992,1261084.063,0,0,0,1,0,0,0,0,0,947.4761905,1326.466667,0,496,0,0,0,0,0,0,15,19897,6,0,29200,362,10,32,0,0,0,0,0,0,0,0,BENIGN
34805,1,2,0,617,0,617,0,308.5,436.284884,0,0,0,0,617000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,0,617,308.5,0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
21,50,1,2,0,0,0,0,0,0,0,0,0,0,0,60000,25,32.52691193,48,2,0,0,0,0,0,48,48,0,48,48,0,0,0,0,32,64,20000,40000,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,229,227,0,32,0,0,0,0,0,0,0,0,BENIGN
139,75,3,1,4,4,4,0,1.333333333,2.309401077,4,4,4,0,106666.6667,53333.33333,25,22.5166605,48,3,75,37.5,48.7903679,72,3,0,0,0,0,0,1,0,0,0,96,32,40000,13333.33333,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3,1.333333333,4,96,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0,0,0,0,0,0,0,0,BENIGN
443,208,4,0,46,0,46,0,11.5,23,0,0,0,0,221153.8462,19230.76923,69.33333333,57.8388566,114,4,208,69.33333333,57.8388566,114,4,0,0,0,0,0,0,0,0,0,128,0,19230.76923,0,0,46,9.2,20.57182539,423.2,0,0,0,0,1,0,0,0,0,11.5,11.5,0,128,0,0,0,0,0,0,4,46,0,0,306,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,514004,3,1,0,6,0,0,0,0,6,6,6,0,11.67306091,7.782040607,171334.6667,150308.8093,281013,2,514004,257002,363452.8855,514002,2,0,0,0,0,0,0,0,0,0,96,20,5.836530455,1.945510152,0,6,1.2,2.683281573,7.2,0,0,0,0,1,1,0,0,0,1.5,0,6,96,0,0,0,0,0,0,3,0,1,6,1444,0,0,32,0,0,0,0,0,0,0,0,BENIGN
80,60130920,5,3,216,1533,198,0,43.2,86.57482313,1527,0,511,879.8869246,29.08653318,0.133043033,8590131.429,22700000,60100000,28,60100000,15000000,30000000,60100000,29,25530,12765,15577.56239,23780,1750,0,0,0,0,112,72,0.083151896,0.049891138,0,1527,194.3333333,503.8834191,253898.5,0,0,0,1,0,0,0,0,0,218.625,43.2,511,112,0,0,0,0,0,0,5,216,3,1533,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,60130912,5,3,213,1619,195,0,42.6,85.23379611,1613,0,539.6666667,929.5387745,30.46685871,0.133043051,8590130.286,22700000,60100000,35,60100000,15000000,30000000,60100000,35,26004,13002,15464.4253,23937,2067,0,0,0,0,112,72,0.083151907,0.049891144,0,1613,203.5555556,532.3326289,283378.0278,0,0,0,1,0,0,0,0,0,229,42.6,539.6666667,112,0,0,0,0,0,0,5,213,3,1619,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3895966,5,1,135,46,46,6,27,20.1246118,46,46,46,0,46.45831098,1.540054508,779193.2,1688277.785,3798981,4,3895966,973991.5,1883824.068,3798981,4,0,0,0,0,0,1,0,0,0,100,20,1.283378756,0.256675751,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3895242,5,1,135,46,46,6,27,20.1246118,46,46,46,0,46.46694608,1.540340754,779048.4,1688348.684,3798955,3,3895242,973810.5,1883931.983,3798955,3,0,0,0,0,0,1,0,0,0,100,20,1.283617295,0.256723459,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3896308,5,1,135,46,46,6,27,20.1246118,46,46,46,0,46.45423308,1.539919329,779261.6,1688253.409,3799007,3,3896308,974077,1883783.63,3799007,3,0,0,0,0,0,1,0,0,0,100,20,1.283266107,0.256653221,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,257,424,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3895052,5,1,135,46,46,6,27,20.1246118,46,46,46,0,46.46921273,1.540415892,779010.4,1688400.959,3799016,3,3895052,973763,1884005.155,3799016,3,0,0,0,0,0,1,0,0,0,100,20,1.28367991,0.256735982,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3896461,5,1,135,46,46,6,27,20.1246118,46,46,46,0,46.45240899,1.539858862,779292.2,1696821.776,3814476,49,3896461,974115.25,1893913.016,3814476,49,0,0,0,0,0,1,0,0,0,100,20,1.283215718,0.256643144,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,0,0,0,0,0,BENIGN
53,31020664,8,4,372,452,52,41,46.5,5.879747322,157,69,113,50.80682369,26.56293882,0.386838915,2820060.364,9317725.506,30900000,1,31000000,4431065.714,11700000,30900000,1,31000000,10300000,17900000,31000000,3,0,0,0,0,184,128,0.25789261,0.128946305,41,157,67.38461538,40.8606136,1669.589744,0,0,0,0,0,0,0,0,0,73,46.5,113,184,0,0,0,0,0,0,8,372,4,452,-1,-1,7,20,46735,0,46735,46735,30900000,0,30900000,30900000,BENIGN
53,83718,4,2,184,300,46,46,46,0,150,150,150,0,5781.313457,71.66917509,16743.6,25063.96121,56230,1,27440,9146.666667,15839.02732,27436,1,48,48,0,48,48,0,0,0,0,80,64,47.77945006,23.88972503,46,150,75.71428571,50.74680379,2575.238095,0,0,0,0,0,0,0,0,0,88.33333333,46,150,80,0,0,0,0,0,0,4,184,2,300,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
445,10706606,29,24,8142,4220,3072,0,280.7586207,658.4197888,420,0,175.8333333,153.2748786,1154.614263,4.950214849,205896.2692,1092307.606,7114425,0,10700000,382378.7857,1477741.199,7114425,0,10700000,465499.4348,1637050.93,7176769,1,0,0,0,0,604,504,2.708608125,2.241606724,0,3072,228.9259259,492.9078084,242958.1076,0,0,0,1,0,0,0,0,0,233.245283,280.7586207,175.8333333,604,0,0,0,0,0,0,29,8142,24,4220,8192,2050,27,20,3591908,0,3591908,3591908,7114425,0,7114425,7114425,BENIGN
80,60166984,6,4,237,4593,213,0,39.5,85.03117076,2920,0,1148.25,1417.910758,80.27658491,0.16620411,6685220.444,20000000,60000000,23,60200000,12000000,26800000,60000000,23,86807,28935.66667,49181.27685,85724,207,0,0,0,0,132,92,0.099722466,0.066481644,0,2920,439.0909091,960.7303945,923002.8909,0,0,0,1,0,0,0,0,0,483,39.5,1148.25,132,0,0,0,0,0,0,6,237,4,4593,8192,946,5,20,0,0,0,0,0,0,0,0,BENIGN
53,24027,2,2,68,100,34,34,34,0,50,50,50,0,6992.133849,166.4793774,8009,13865.06671,24019,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,83.23968868,83.23968868,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
8080,1029807,3,3,0,18,0,0,0,0,6,6,6,0,17.47900335,5.826334449,205961.4,281152.7211,515080,524,1028984,514492,1630.588237,515645,513339,1029283,514641.5,1784.030409,515903,513380,0,0,0,0,92,60,2.913167225,2.913167225,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0,BENIGN
80,2979847,2,1,0,0,0,0,0,0,0,0,0,0,0,1.006763099,1489923.5,2085777.621,2964791,15056,2979847,2979847,0,2979847,2979847,0,0,0,0,0,0,0,0,0,64,32,0.671175399,0.3355877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,437,63,0,32,0,0,0,0,0,0,0,0,BENIGN
80,28315,1,1,6,6,6,6,6,0,6,6,6,0,423.8036376,70.63393961,28315,0,28315,28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.3169698,35.3169698,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,274,1024,0,20,0,0,0,0,0,0,0,0,BENIGN
80,28466,1,1,6,6,6,6,6,0,6,6,6,0,421.5555399,70.25925666,28466,0,28466,28466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.12962833,35.12962833,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,274,1024,0,20,0,0,0,0,0,0,0,0,BENIGN
443,101027175,14,12,1029,991,460,0,73.5,150.0403792,456,0,82.58333333,132.1083979,19.99462026,0.257356498,4041087,13900000,58500000,1,101000000,7771321.154,18900000,58600000,1,101000000,9176957.273,20300000,58600000,1,1,0,0,0,448,384,0.138576576,0.118779922,0,460,76.51851852,136.7390469,18697.56695,0,1,0,0,1,0,0,0,0,79.46153846,73.5,82.58333333,448,0,0,0,0,0,0,14,1029,12,991,428,407,5,32,1048172,1296391.188,1964859,131485,49400000,12900000,58500000,40300000,BENIGN
53,330,2,2,74,198,37,37,37,0,99,99,99,0,824242.4242,12121.21212,110,187.9281778,327,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,6060.606061,6060.606061,37,99,61.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,77.25,37,99,40,0,0,0,0,0,0,2,74,2,198,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,221,2,2,74,106,37,37,37,0,53,53,53,0,814479.638,18099.54751,73.66666667,87.11677986,171,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,40,40,9049.773756,9049.773756,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37,53,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,302,2,2,70,460,35,35,35,0,230,230,230,0,1754966.887,13245.03311,100.6666667,133.0613893,252,2,2,2,0,2,2,48,48,0,48,48,0,0,0,0,64,80,6622.516556,6622.516556,35,230,113,106.8058987,11407.5,0,0,0,0,0,0,0,0,1,141.25,35,230,64,0,0,0,0,0,0,2,70,2,460,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,283,2,2,70,460,35,35,35,0,230,230,230,0,1872791.519,14134.27562,94.33333333,156.461923,275,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,7067.137809,7067.137809,35,230,113,106.8058987,11407.5,0,0,0,0,0,0,0,0,1,141.25,35,230,64,0,0,0,0,0,0,2,70,2,460,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,166,2,2,70,302,35,35,35,0,151,151,151,0,2240963.855,24096.38554,55.33333333,90.64950818,160,2,4,4,0,4,4,2,2,0,2,2,0,0,0,0,64,64,12048.19277,12048.19277,35,151,81.4,63.53581667,4036.8,0,0,0,0,0,0,0,0,1,101.75,35,151,64,0,0,0,0,0,0,2,70,2,302,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,275,2,2,80,290,40,40,40,0,145,145,145,0,1345454.545,14545.45455,91.66666667,152.7099647,268,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,7272.727273,7272.727273,40,145,82,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,102.5,40,145,40,0,0,0,0,0,0,2,80,2,290,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,266,2,2,80,326,40,40,40,0,163,163,163,0,1526315.789,15037.59398,88.66666667,150.9779233,263,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,7518.796992,7518.796992,40,163,89.2,67.36987457,4538.7,0,0,0,0,0,0,0,0,1,111.5,40,163,40,0,0,0,0,0,0,2,80,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,102033,2,2,64,196,32,32,32,0,98,98,98,0,2548.195192,39.20300295,34011,58898.38792,102021,1,1,1,0,1,1,11,11,0,11,11,0,0,0,0,40,64,19.60150148,19.60150148,32,98,58.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,73,32,98,40,0,0,0,0,0,0,2,64,2,196,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,51453,2,2,64,204,32,32,32,0,102,102,102,0,5208.637009,77.74085087,17151,29701.20725,51447,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,38.87042544,38.87042544,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,1140,2,2,72,246,36,36,36,0,123,123,123,0,278947.3684,3508.77193,380,644.3353164,1124,4,12,12,0,12,12,4,4,0,4,4,0,0,0,0,64,64,1754.385965,1754.385965,36,123,70.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,88.5,36,123,64,0,0,0,0,0,0,2,72,2,246,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,293,2,2,72,328,36,36,36,0,164,164,164,0,1365187.713,13651.87713,97.66666667,163.9674764,287,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,6825.938567,6825.938567,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
22,1333970,41,42,2664,6954,456,0,64.97560976,109.864573,976,0,165.5714286,320.4037958,7210.057198,62.22028981,16267.92683,105806.9064,951360,1,1333970,33349.25,159265.3306,994167,1,382495,9329.146341,23528.31491,120205,1,0,0,0,0,1328,1360,30.73532388,31.48496593,0,976,114.5,243.3458791,59217.21687,0,0,0,1,0,0,0,0,1,115.8795181,64.97560976,165.5714286,1328,0,0,0,0,0,0,41,2664,42,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,187,1,1,0,0,0,0,0,0,0,0,0,0,0,10695.18717,187,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5347.593583,5347.593583,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
22,1335604,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7009.562715,62.14416848,16287.85366,106029.4368,955480,0,1335604,33390.1,159130.3309,997492,1,380063,9269.829268,21451.18193,98081,1,0,0,0,0,1328,1360,30.69772178,31.4464467,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,111,1,1,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9009.009009,9009.009009,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
443,143347,47,60,1325,108751,570,0,28.19148936,110.2697559,2896,0,1812.516667,822.0897409,767898.8748,746.4404557,1352.330189,5067.810221,23061,1,143347,3116.23913,7502.019684,23823,1,120283,2038.694915,6167.670541,24538,1,0,0,0,0,1200,1928,327.8757142,418.5647415,0,2896,1019.222222,1082.537011,1171886.38,0,0,0,1,0,0,0,0,1,1028.747664,28.19148936,1812.516667,1200,0,0,0,0,0,0,47,1325,60,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,143899,46,58,1325,110185,570,0,28.80434783,111.4072847,4344,0,1899.741379,942.9987732,774918.5192,722.7291364,1397.07767,5193.055313,23360,1,143899,3197.755556,7655.879725,23883,2,120525,2114.473684,6287.286944,23836,2,0,0,0,0,1168,1864,319.6686565,403.0604799,0,4344,1062,1169.249973,1367145.5,0,0,0,1,0,0,0,0,1,1072.211538,28.80434783,1899.741379,1168,0,0,0,0,0,0,46,1325,58,110185,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,142605,45,58,1325,108751,570,0,29.44444444,112.5805884,4344,0,1875.017241,973.725897,771894.3936,722.274815,1398.088235,5168.857742,23218,2,142557,3239.931818,7655.109026,23764,17,119443,2095.491228,6223.072915,23897,2,0,0,0,0,1136,1864,315.556958,406.717857,0,4344,1058.423077,1174.336455,1379066.111,0,0,0,1,0,0,0,0,1,1068.699029,29.44444444,1875.017241,1136,0,0,0,0,0,0,45,1325,58,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,142499,46,53,1313,100063,570,0,28.54347826,111.4687214,4344,0,1887.981132,961.4692781,711415.5187,694.7417175,1454.071429,5309.869504,23849,1,142473,3166.066667,7624.287098,23928,4,118650,2281.730769,6510.145009,23936,2,0,0,0,0,1192,1704,322.8092829,371.9324346,0,4344,1013.76,1166.938246,1361744.871,0,0,0,1,0,0,0,0,1,1024,28.54347826,1887.981132,1192,0,0,0,0,0,0,46,1313,53,100063,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
443,23828,27,31,162,59368,6,6,6,0,2896,0,1915.096774,783.0897503,2498321.303,2434.11113,418.0350877,2482.025641,18821,0,23778,914.5384615,3661.433864,18861,1,23755,791.8333333,3408.112017,18833,1,0,0,0,0,540,992,1133.120698,1300.990431,0,2896,1009.084746,1114.299614,1241663.631,1,0,0,0,0,0,0,0,1,1026.482759,6,1915.096774,540,0,0,0,0,0,0,27,162,31,59368,0,61,26,20,0,0,0,0,0,0,0,0,BENIGN
443,119090,23,28,1169,45025,570,0,50.82608696,156.1373673,2896,0,1608.035714,902.027366,387891.5106,428.2475439,2381.8,6806.153122,23148,2,119090,5413.181818,9746.978426,23868,48,95911,3552.259259,8188.878934,23922,2,0,0,0,0,744,904,193.1312453,235.1162986,0,2896,888.3461538,1028.323762,1057449.76,0,0,0,1,0,0,0,0,1,905.7647059,50.82608696,1608.035714,744,0,0,0,0,0,0,23,1169,28,45025,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
443,23841,26,31,156,59368,6,6,6,0,4344,0,1915.096774,867.7613864,2496707.353,2390.83931,425.7321429,2505.018203,18831,1,23841,953.64,3744.233209,18922,2,23731,791.0333333,3407.877279,18831,1,0,0,0,0,520,992,1090.558282,1300.281028,0,4344,1026.37931,1148.503005,1319059.152,1,0,0,0,0,0,0,0,1,1044.385965,6,1915.096774,520,0,0,0,0,0,0,26,156,31,59368,0,61,25,20,0,0,0,0,0,0,0,0,BENIGN
443,199037,47,63,1325,100049,570,0,28.19148936,110.2697559,2896,0,1588.079365,717.6696226,509322.3873,552.661063,1826.027523,7265.55705,56205,0,199037,4326.891304,10848.72606,56364,0,175945,2837.822581,9151.860339,56205,1,0,0,0,0,1200,2024,236.1369997,316.5240634,0,2896,913.2792793,947.8815919,898479.5122,0,0,0,1,0,0,0,0,1,921.5818182,28.19148936,1588.079365,1200,0,0,0,0,0,0,47,1325,63,100049,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,142923,46,60,1307,95705,570,0,28.41304348,111.499193,2896,0,1595.083333,684.9206633,678771.0865,741.6580956,1361.171429,5126.950789,23762,0,142923,3176.066667,7623.537539,24433,1,119510,2025.59322,6174.904003,24171,1,0,0,0,0,1204,1928,321.8516264,419.8064692,0,2896,906.6542056,936.5510503,877127.8699,0,0,0,1,0,0,0,0,1,915.2075472,28.41304348,1595.083333,1204,0,0,0,0,0,0,46,1307,60,95705,29200,61,27,20,0,0,0,0,0,0,0,0,BENIGN
443,446800,23,28,1169,43577,570,0,50.82608696,156.1373673,2896,0,1556.321429,951.6832282,100147.7171,114.1450313,8936,38838.58757,267852,1,446800,20309.09091,69389.91842,327980,49,423469,15684.03704,56601.13305,291041,1,0,0,0,0,744,904,51.47717099,62.66786034,0,2896,860.5,1032.46861,1065991.431,0,0,0,1,0,0,0,0,1,877.372549,50.82608696,1556.321429,744,0,0,0,0,0,0,23,1169,28,43577,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
443,141851,47,55,1325,98601,570,0,28.19148936,110.2697559,4344,0,1792.745455,917.957661,704443.3948,719.0643704,1404.465347,5197.681086,23292,0,141851,3083.717391,7494.006395,23901,2,118810,2200.185185,6392.140357,23944,1,0,0,0,0,1200,1768,331.3335824,387.7307879,0,4344,970.1553398,1111.09528,1234532.721,0,0,0,1,0,0,0,0,1,979.6666667,28.19148936,1792.745455,1200,0,0,0,0,0,0,47,1325,55,98601,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,145376,51,60,1331,110185,570,0,26.09803922,106.0175938,4344,0,1836.416667,874.1511193,767086.7268,763.5373101,1321.6,5012.191246,23463,1,145375,2907.5,7232.486891,23660,1,121913,2066.322034,6298.043671,25145,1,0,0,0,0,1316,1928,350.8144398,412.7228703,0,4344,995.6785714,1110.930429,1234166.418,0,0,0,1,0,0,0,0,1,1004.648649,26.09803922,1836.416667,1316,0,0,0,0,0,0,51,1331,60,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
443,142904,47,56,1313,104393,570,0,27.93617021,110.3290344,4344,0,1864.160714,898.8648958,739699.3786,720.7635895,1401.019608,5170.506395,23140,1,142904,3106.608696,7519.826551,23913,48,119777,2177.763636,6363.229232,24312,1,0,0,0,0,1224,1800,328.8921234,391.8714662,0,4344,1016.403846,1132.91297,1283491.796,0,0,0,1,0,0,0,0,1,1026.271845,27.93617021,1864.160714,1224,0,0,0,0,0,0,47,1313,56,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
443,142508,50,59,1331,104393,570,0,26.62,107.0277267,2896,0,1769.372881,804.7193749,741881.1575,764.8693407,1319.518519,5030.679662,23584,1,142508,2908.326531,7297.818114,23790,1,119506,2060.448276,6192.453206,24045,1,0,0,0,0,1284,1896,350.8574957,414.0118449,0,2896,961.1272727,1054.705038,1112402.718,0,0,0,1,0,0,0,0,1,969.9449541,26.62,1769.372881,1284,0,0,0,0,0,0,50,1331,59,104393,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
443,142561,48,59,1319,110185,570,0,27.47916667,109.1949242,4344,0,1867.542373,889.0918715,782149.3957,750.5559024,1344.915094,5060.556533,23171,0,142561,3033.212766,7421.5281,23989,1,119649,2062.913793,6177.081109,24041,1,0,0,0,0,1244,1896,336.6979749,413.8579275,0,4344,1032.444444,1131.941574,1281291.726,0,0,0,1,0,0,0,0,1,1042.093458,27.47916667,1867.542373,1244,0,0,0,0,0,0,48,1319,59,110185,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
