 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
3268,85539,36,31,6724,11426,1313,0,186.7777778,288.4650126,3069,0,368.5806452,609.1972737,212183.9161,783.2684506,1296.045455,6084.601246,38542,1,85539,2443.971429,8268.206732,38725,1,46943,1564.766667,5831.672119,29866,3,0,0,0,0,1168,1008,420.86066,362.4077906,0,3069,266.9117647,467.9091229,218938.9473,0,0,0,1,0,0,0,0,0,270.8955224,186.7777778,368.5806452,1168,0,0,0,0,0,0,36,6724,31,11426,29200,2081,28,32,0,0,0,0,0,0,0,0,BENIGN
123,26443,1,1,48,48,48,48,48,0,48,48,48,0,3630.450403,75.63438339,26443,0,26443,26443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,37.8171917,37.8171917,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60668,1,1,71,120,71,71,71,0,120,120,120,0,3148.282455,32.96630843,60668,0,60668,60668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.48315422,16.48315422,71,120,87.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,131,71,120,32,0,0,0,0,0,0,1,71,1,120,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,31468,4,2,184,300,46,46,46,0,150,150,150,0,15380.70421,190.6698869,6293.6,11948.01426,27439,2,27444,9148,15840.47067,27439,2,3,3,0,3,3,0,0,0,0,128,64,127.1132579,63.55662896,46,150,75.71428571,50.74680379,2575.238095,0,0,0,0,0,0,0,0,0,88.33333333,46,150,128,0,0,0,0,0,0,4,184,2,300,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
53,197,2,2,102,224,51,51,51,0,112,112,112,0,1654822.335,20304.56853,65.66666667,28.86751346,99,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,40,10152.28426,10152.28426,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,190,2,2,64,96,32,32,32,0,48,48,48,0,842105.2632,21052.63158,63.33333333,24.82606158,92,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,10526.31579,10526.31579,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,163,2,2,64,158,32,32,32,0,79,79,79,0,1361963.19,24539.8773,54.33333333,91.51138363,160,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,12269.93865,12269.93865,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,61033,4,2,208,314,52,52,52,0,157,157,157,0,8552.750152,98.30747301,12206.6,16922.24665,34325,4,26704,8901.333333,15403.7057,26688,4,4,4,0,4,4,0,0,0,0,128,40,65.53831534,32.76915767,52,157,82,51.23475383,2625,0,0,0,0,0,0,0,0,0,95.66666667,52,157,128,0,0,0,0,0,0,4,208,2,314,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
53,198,2,2,88,188,44,44,44,0,94,94,94,0,1393939.394,20202.0202,66,30.31501278,101,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,10101.0101,10101.0101,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,192,2,2,102,224,51,51,51,0,112,112,112,0,1697916.667,20833.33333,64,28.58321186,97,47,48,48,0,48,48,47,47,0,47,47,0,0,0,0,64,64,10416.66667,10416.66667,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,159,2,2,64,158,32,32,32,0,79,79,79,0,1396226.415,25157.2327,53,90.06664199,157,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12578.61635,12578.61635,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,739,2,2,500,2860,250,250,250,0,1430,1430,1430,0,4546684.709,5412.719892,246.3333333,344.3897985,644,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,64,64,2706.359946,2706.359946,250,1430,722,646.3126179,417720,0,0,0,0,0,0,0,0,1,902.5,250,1430,64,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,697,2,2,500,2860,250,250,250,0,1430,1430,1430,0,4820659.971,5738.880918,232.3333333,318.409066,600,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,2869.440459,2869.440459,250,1430,722,646.3126179,417720,0,0,0,0,0,0,0,0,1,902.5,250,1430,64,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,210,2,2,88,188,44,44,44,0,94,94,94,0,1314285.714,19047.61905,70,38.10511777,114,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9523.809524,9523.809524,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,212,2,2,102,224,51,51,51,0,112,112,112,0,1537735.849,18867.92453,70.66666667,38.3970485,115,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9433.962264,9433.962264,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,403,2,2,352,358,176,176,176,0,179,179,179,0,1761786.6,9925.558313,134.3333333,148.6685351,306,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,4962.779156,4962.779156,176,179,177.2,1.643167673,2.7,0,0,0,0,0,0,0,0,1,221.5,176,179,64,0,0,0,0,0,0,2,352,2,358,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,208,2,2,64,96,32,32,32,0,48,48,48,0,769230.7692,19230.76923,69.33333333,36.08785576,111,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,9615.384615,9615.384615,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,265,2,2,64,158,32,32,32,0,79,79,79,0,837735.8491,15094.33962,88.33333333,113.0324437,216,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,7547.169811,7547.169811,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,213,2,2,88,188,44,44,44,0,94,94,94,0,1295774.648,18779.34272,71,38.97435054,116,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9389.671362,9389.671362,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,190,2,2,102,224,51,51,51,0,112,112,112,0,1715789.474,21052.63158,63.33333333,106.2324495,186,2,186,186,0,186,186,2,2,0,2,2,0,0,0,0,64,64,10526.31579,10526.31579,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,210,2,2,64,96,32,32,32,0,48,48,48,0,761904.7619,19047.61905,70,38.10511777,114,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9523.809524,9523.809524,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,64,158,32,32,32,0,79,79,79,0,1378881.988,24844.7205,53.66666667,91.22134253,159,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12422.36025,12422.36025,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,209,2,2,64,96,32,32,32,0,48,48,48,0,765550.2392,19138.75598,69.66666667,35.79571669,111,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9569.37799,9569.37799,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,102,224,51,51,51,0,112,112,112,0,1638190.955,20100.50251,66.33333333,30.89228598,102,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,52,40,10050.25126,10050.25126,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,52,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,202,2,2,88,188,44,44,44,0,94,94,94,0,1366336.634,19801.9802,67.33333333,31.77000682,104,48,48,48,0,48,48,50,50,0,50,50,0,0,0,0,64,64,9900.990099,9900.990099,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,201,2,2,88,188,44,44,44,0,94,94,94,0,1373134.328,19900.49751,67,32.90896534,105,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,211,2,2,88,188,44,44,44,0,94,94,94,0,1308056.872,18957.34597,70.33333333,38.68246804,115,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9478.672986,9478.672986,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,190,2,2,102,224,51,51,51,0,112,112,112,0,1715789.474,21052.63158,63.33333333,107.0996421,187,1,187,187,0,187,187,2,2,0,2,2,0,0,0,0,64,64,10526.31579,10526.31579,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,203,2,2,88,188,44,44,44,0,94,94,94,0,1359605.911,19704.4335,67.66666667,33.20140559,106,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,9852.216749,9852.216749,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,93,1,4,0,12,0,0,0,0,6,0,3,3.464101615,129032.2581,53763.44086,23.25,33.06937153,71,1,0,0,0,0,0,73,24.33333333,40.41451884,71,1,0,0,0,0,32,104,10752.68817,43010.75269,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
88,77,1,4,0,12,0,0,0,0,6,0,3,3.464101615,155844.1558,64935.06494,19.25,35.16982608,72,1,0,0,0,0,0,75,25,40.70626487,72,1,0,0,0,0,32,104,12987.01299,51948.05195,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,88,188,44,44,44,0,94,94,94,0,1380000,20000,66.66666667,32.33161507,104,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10000,10000,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,165,2,2,64,158,32,32,32,0,79,79,79,0,1345454.545,24242.42424,55,93.53074361,163,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12121.21212,12121.21212,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,209,2,2,64,96,32,32,32,0,48,48,48,0,765550.2392,19138.75598,69.66666667,37.5277675,113,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9569.37799,9569.37799,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,201,2,2,88,188,44,44,44,0,94,94,94,0,1373134.328,19900.49751,67,32.90896534,105,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,164,2,2,64,158,32,32,32,0,79,79,79,0,1353658.537,24390.2439,54.66666667,92.08872533,161,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,12195.12195,12195.12195,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,440,2,2,352,358,176,176,176,0,179,179,179,0,1613636.364,9090.909091,146.6666667,170.8956797,344,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,4545.454545,4545.454545,176,179,177.2,1.643167673,2.7,0,0,0,0,0,0,0,0,1,221.5,176,179,64,0,0,0,0,0,0,2,352,2,358,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,192,2,2,88,188,44,44,44,0,94,94,94,0,1437500,20833.33333,64,27.71281292,96,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10416.66667,10416.66667,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,207,2,2,64,96,32,32,32,0,48,48,48,0,772946.8599,19323.6715,69,35.51056181,110,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9661.835749,9661.835749,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,201,2,2,88,188,44,44,44,0,94,94,94,0,1373134.328,19900.49751,67,32.90896534,105,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,209,2,2,64,96,32,32,32,0,48,48,48,0,765550.2392,19138.75598,69.66666667,36.66515148,112,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9569.37799,9569.37799,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,64,158,32,32,32,0,79,79,79,0,1378881.988,24844.7205,53.66666667,91.22134253,159,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12422.36025,12422.36025,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,64,158,32,32,32,0,79,79,79,0,1378881.988,24844.7205,53.66666667,91.22134253,159,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12422.36025,12422.36025,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,249,2,2,88,188,44,44,44,0,94,94,94,0,1108433.735,16064.25703,83,101.1484058,197,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,8032.128514,8032.128514,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,212,2,2,64,96,32,32,32,0,48,48,48,0,754716.9811,18867.92453,70.66666667,39.2598183,116,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9433.962264,9433.962264,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5348747,4,4,210,1537,198,0,52.5,97.04122835,1525,0,384.25,760.5052597,326.618552,1.495677399,764106.7143,2000655.325,5301102,5,47640,15880,13750.46396,24542,25,5325732,1775244,3053501.616,5301102,1538,0,0,0,0,92,92,0.747838699,0.747838699,0,1525,194.1111111,503.2222284,253232.6111,0,0,0,1,0,0,0,0,1,218.375,52.5,384.25,92,0,0,0,0,0,0,4,210,4,1537,8192,946,3,20,0,0,0,0,0,0,0,0,BENIGN
80,60136813,5,3,213,1617,195,0,42.6,85.23379611,1611,0,539,928.38408,30.43061161,0.133029996,8590973.286,22700000,60100000,21,60100000,15000000,30000000,60100000,21,24100,12050,16000.41224,23364,736,0,0,0,0,112,72,0.083143748,0.049886249,0,1611,203.3333333,531.6707158,282673.75,0,0,0,1,0,0,0,0,0,228.75,42.6,539,112,0,0,0,0,0,0,5,213,3,1617,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,60106576,6,5,237,4564,213,0,39.5,85.03117076,1638,0,912.8,833.7057035,79.87478774,0.183008262,6010657.6,19000000,60000000,3,60100000,12000000,26800000,60000000,3,47138,11784.5,22876.3618,46096,50,0,0,0,0,132,112,0.099822688,0.083185574,0,1638,400.0833333,678.9693337,460999.3561,0,0,0,1,0,0,0,0,0,436.4545455,39.5,912.8,132,0,0,0,0,0,0,6,237,5,4564,8192,946,5,20,0,0,0,0,0,0,0,0,BENIGN
123,16627,1,1,48,48,48,48,48,0,48,48,48,0,5773.741505,120.2862813,16627,0,16627,16627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,60.14314067,60.14314067,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,49507105,4,4,161,1539,149,0,40.25,72.55515144,1527,0,384.75,761.5052528,34.33850555,0.161592967,7072443.571,18700000,49400000,33,58271,19423.66667,16800.10388,29614,33,49500000,16500000,28500000,49400000,997,0,0,0,0,92,92,0.080796484,0.080796484,0,1527,188.8888889,504.1035222,254120.3611,0,0,0,1,0,0,0,0,1,212.5,40.25,384.75,92,0,0,0,0,0,0,4,161,4,1539,65535,946,3,20,0,0,0,0,0,0,0,0,BENIGN
53,2968703,6,6,216,582,36,36,36,0,97,97,97,0,268.8042556,4.042169257,269882.0909,456596.5484,1019335,1,1043244,208648.8,449542.6974,1012462,3,906124,181224.8,405191.8416,906054,1,0,0,0,0,120,120,2.021084629,2.021084629,36,97,64.15384615,31.65134582,1001.807692,0,0,0,0,0,0,0,0,1,69.5,36,97,120,0,0,0,0,0,0,6,216,6,582,-1,-1,5,20,0,0,0,0,0,0,0,0,BENIGN
53,196,2,2,64,96,32,32,32,0,48,48,48,0,816326.5306,20408.16327,65.33333333,107.0996421,189,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10204.08163,10204.08163,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
445,10761166,31,24,8326,4368,3072,0,268.5806452,637.7002313,420,0,182,141.2416985,1179.611949,5.110970317,199280.8519,1152794.259,8142777,1,10800000,358705.5333,1539345.597,8142777,1,10800000,467872.6522,1766671.6,8192470,4,0,0,0,0,644,504,2.880728724,2.230241593,0,3072,226.6785714,482.6517701,232952.7312,0,0,0,1,0,0,0,0,0,230.8,268.5806452,182,644,0,0,0,0,0,0,31,8326,24,4368,8192,2050,29,20,52342,0,52342,52342,8142777,0,8142777,8142777,BENIGN
137,1513591,39,0,1950,0,50,50,50,0,0,0,0,0,1288.326899,25.76653799,39831.34211,171256.9506,763216,1,1513591,39831.34211,171256.9506,763216,1,0,0,0,0,0,0,0,0,0,936,0,25.76653799,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.28205128,50,0,936,0,0,0,0,0,0,39,1950,0,0,-1,-1,38,20,0,0,0,0,0,0,0,0,BENIGN
137,22,13,0,650,0,50,50,50,0,0,0,0,0,29500000,590909.0909,1.833333333,1.696699113,7,1,22,1.833333333,1.696699113,7,1,0,0,0,0,0,0,0,0,0,260,0,590909.0909,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
137,4,2,0,124,0,62,62,62,0,0,0,0,0,31000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53232,18,1,1,6,6,6,6,6,0,6,6,6,0,666666.6667,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,31270,63919,0,20,0,0,0,0,0,0,0,0,BENIGN
123,43046,1,1,48,48,48,48,48,0,48,48,48,0,2230.172374,46.46192445,43046,0,43046,43046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23.23096223,23.23096223,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
123,16564,1,1,48,48,48,48,48,0,48,48,48,0,5795.701521,120.7437817,16564,0,16564,16564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60.37189085,60.37189085,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
49671,51,1,3,6,18,6,6,6,0,6,6,6,0,470588.2353,78431.37255,17,25.15949125,46,1,0,0,0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,20,60,19607.84314,58823.52941,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,252,2049,0,20,0,0,0,0,0,0,0,0,BENIGN
135,59,1,3,6,18,6,6,6,0,6,6,6,0,406779.661,67796.61017,19.66666667,30.61590001,55,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,16949.15254,50847.45763,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,254,2051,0,20,0,0,0,0,0,0,0,0,BENIGN
123,89775,1,1,48,48,48,48,48,0,48,48,48,0,1069.340017,22.27791701,89775,0,89775,89775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11.13895851,11.13895851,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
52377,64,1,2,6,12,6,6,6,0,6,6,6,0,281250,46875,32,24.04163056,49,15,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,15625,31250,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2051,254,0,20,0,0,0,0,0,0,0,0,BENIGN
52378,144,1,2,6,12,6,6,6,0,6,6,6,0,125000,20833.33333,72,32.52691193,95,49,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,6944.444444,13888.88889,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2049,252,0,20,0,0,0,0,0,0,0,0,BENIGN
123,120,2,2,96,96,48,48,48,0,48,48,48,0,1600000,33333.33333,40,64.08587988,114,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,16666.66667,16666.66667,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
