architecture,architecture_label,ci95_high,ci95_low,ci_method,load,max,mean,median,metric,min,n,std
D,autonomous_memory_on,0.895232,0.888046,normal_approximation_1.96,500,0.902638,0.891639,0.888889,jain_fairness,0.888889,10,0.005797
D,autonomous_memory_on,500.0,500.0,normal_approximation_1.96,500,500.0,500.0,500.0,successful_tasks,500.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
D,autonomous_memory_on,0.898393,0.801596,normal_approximation_1.96,1000,0.986268,0.849994,0.840071,duration_sec,0.766467,10,0.078087
D,autonomous_memory_on,1249.934511,1120.274411,normal_approximation_1.96,1000,1304.687953,1185.104461,1191.290587,throughput_tasks_sec,1013.922988,10,104.597255
D,autonomous_memory_on,1.610947,0.707825,normal_approximation_1.96,1000,2.820788,1.159386,0.832393,latency_mean_ms,0.640815,10,0.728551
D,autonomous_memory_on,0.748606,0.474394,normal_approximation_1.96,1000,1.239,0.6115,0.5405,latency_median_ms,0.519,10,0.221208
D,autonomous_memory_on,4.265137,0.966433,normal_approximation_1.96,1000,7.99715,2.615785,1.377225,latency_p95_ms,1.26505,10,2.661076
D,autonomous_memory_on,16.01904,2.90432,normal_approximation_1.96,1000,27.23746,9.46168,2.021865,latency_p99_ms,1.61307,10,10.57969
D,autonomous_memory_on,0.905821,0.797304,normal_approximation_1.96,1000,1.015625,0.851562,0.835938,cpu_time_sec,0.75,10,0.08754
D,autonomous_memory_on,103.01324,97.357318,normal_approximation_1.96,1000,106.650564,100.185279,101.717369,cpu_core_equivalent_percent,92.992444,10,4.562652
D,autonomous_memory_on,12.876655,12.169665,normal_approximation_1.96,1000,13.331321,12.52316,12.714671,cpu_machine_normalized_percent,11.624056,10,0.570332
D,autonomous_memory_on,201.223128,200.602653,normal_approximation_1.96,1000,201.34375,200.912891,201.060547,rss_peak_mb,199.808594,10,0.500539
D,autonomous_memory_on,10.003022,9.976178,normal_approximation_1.96,1000,10.0,9.9896,10.0,messages_per_task,9.93,10,0.021655
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,reassignments,0.0,10,0.0
D,autonomous_memory_on,0.910352,0.885704,normal_approximation_1.96,1000,0.942818,0.898028,0.888889,jain_fairness,0.888207,10,0.019883
D,autonomous_memory_on,1000.0,1000.0,normal_approximation_1.96,1000,1000.0,1000.0,1000.0,successful_tasks,1000.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
D,autonomous_memory_on,4.488134,4.045946,normal_approximation_1.96,5000,5.17927,4.26704,4.144437,duration_sec,3.941331,10,0.356715
D,autonomous_memory_on,1232.307903,1124.299413,normal_approximation_1.96,5000,1268.607104,1178.303658,1206.436731,throughput_tasks_sec,965.386977,10,87.130825
D,autonomous_memory_on,0.799325,0.697982,normal_approximation_1.96,5000,0.923317,0.748653,0.702044,latency_mean_ms,0.659567,10,0.081754
D,autonomous_memory_on,0.537365,0.518835,normal_approximation_1.96,5000,0.563,0.5281,0.527,latency_median_ms,0.503,10,0.014948
D,autonomous_memory_on,1.318261,1.209419,normal_approximation_1.96,5000,1.46205,1.26384,1.2425,latency_p95_ms,1.163,10,0.087804
D,autonomous_memory_on,1.928655,1.645127,normal_approximation_1.96,5000,2.32617,1.786891,1.740535,latency_p99_ms,1.56101,10,0.228723
D,autonomous_memory_on,4.453328,4.102922,normal_approximation_1.96,5000,4.921875,4.278125,4.203125,cpu_time_sec,3.96875,10,0.282674
D,autonomous_memory_on,101.731453,99.034297,normal_approximation_1.96,5000,102.453902,100.382875,100.896042,cpu_core_equivalent_percent,95.030281,10,2.175805
D,autonomous_memory_on,12.716432,12.379287,normal_approximation_1.96,5000,12.806738,12.547859,12.612005,cpu_machine_normalized_percent,11.878785,10,0.271976
D,autonomous_memory_on,294.437874,293.798845,normal_approximation_1.96,5000,294.527344,294.118359,294.267578,rss_peak_mb,292.695312,10,0.515507
D,autonomous_memory_on,10.000134,9.999586,normal_approximation_1.96,5000,10.0,9.99986,10.0,messages_per_task,9.9986,10,0.000443
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,reassignments,0.0,10,0.0
D,autonomous_memory_on,0.888893,0.888876,normal_approximation_1.96,5000,0.888889,0.888885,0.888889,jain_fairness,0.888846,10,1.4e-05
D,autonomous_memory_on,5000.0,5000.0,normal_approximation_1.96,5000,5000.0,5000.0,5000.0,successful_tasks,5000.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
