architecture,architecture_label,ci95_high,ci95_low,ci_method,load,max,mean,median,metric,min,n,std
D,autonomous_memory_on,0.88915,0.888083,normal_approximation_1.96,500,0.888889,0.888617,0.888889,jain_fairness,0.886167,10,0.000861
D,autonomous_memory_on,500.0,500.0,normal_approximation_1.96,500,500.0,500.0,500.0,successful_tasks,500.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
D,autonomous_memory_on,0.86615,0.710733,normal_approximation_1.96,1000,1.044711,0.788441,0.774026,duration_sec,0.655537,10,0.125375
D,autonomous_memory_on,1409.609425,1179.634165,normal_approximation_1.96,1000,1525.466907,1294.621795,1293.347326,throughput_tasks_sec,957.202427,10,185.521844
D,autonomous_memory_on,1.862143,1.002324,normal_approximation_1.96,1000,2.844515,1.432233,1.409137,latency_mean_ms,0.573054,10,0.693619
D,autonomous_memory_on,0.658154,0.445846,normal_approximation_1.96,1000,1.03,0.552,0.5005,latency_median_ms,0.46,10,0.171269
D,autonomous_memory_on,7.426969,2.333471,normal_approximation_1.96,1000,12.41375,4.88022,4.1448,latency_p95_ms,1.0291,10,4.108942
D,autonomous_memory_on,25.794194,11.443156,normal_approximation_1.96,1000,30.27041,18.618675,21.455435,latency_p99_ms,1.36722,10,11.577033
D,autonomous_memory_on,0.875751,0.714874,normal_approximation_1.96,1000,1.015625,0.795312,0.75,cpu_time_sec,0.640625,10,0.129781
D,autonomous_memory_on,103.942678,97.855054,normal_approximation_1.96,1000,106.928132,100.898866,101.492789,cpu_core_equivalent_percent,93.932279,10,4.910908
D,autonomous_memory_on,12.992835,12.231882,normal_approximation_1.96,1000,13.366017,12.612358,12.686599,cpu_machine_normalized_percent,11.741535,10,0.613864
D,autonomous_memory_on,214.921649,210.123664,normal_approximation_1.96,1000,218.519531,212.522656,212.847656,rss_peak_mb,207.527344,10,3.870551
D,autonomous_memory_on,10.001455,9.992145,normal_approximation_1.96,1000,10.0,9.9968,10.0,messages_per_task,9.977,10,0.00751
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,reassignments,0.0,10,0.0
D,autonomous_memory_on,0.909958,0.885889,normal_approximation_1.96,1000,0.942067,0.897923,0.888889,jain_fairness,0.888889,10,0.019417
D,autonomous_memory_on,1000.0,1000.0,normal_approximation_1.96,1000,1000.0,1000.0,1000.0,successful_tasks,1000.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
D,autonomous_memory_on,4.276191,4.025679,normal_approximation_1.96,5000,4.363808,4.150935,4.228428,duration_sec,3.81711,10,0.202089
D,autonomous_memory_on,1244.708683,1169.687749,normal_approximation_1.96,5000,1309.891412,1207.198216,1182.668793,throughput_tasks_sec,1145.788134,10,60.519649
D,autonomous_memory_on,0.836807,0.733974,normal_approximation_1.96,5000,0.979048,0.785391,0.77362,latency_mean_ms,0.687959,10,0.082956
D,autonomous_memory_on,0.52787,0.51173,normal_approximation_1.96,5000,0.541,0.5198,0.518,latency_median_ms,0.502,10,0.01302
D,autonomous_memory_on,1.340557,1.168603,normal_approximation_1.96,5000,1.6002,1.25458,1.248525,latency_p95_ms,1.119,10,0.138715
D,autonomous_memory_on,3.703272,1.559332,normal_approximation_1.96,5000,6.7861,2.631302,1.74953,latency_p99_ms,1.51238,10,1.729523
D,autonomous_memory_on,4.331479,4.093521,normal_approximation_1.96,5000,4.5,4.2125,4.210938,cpu_time_sec,3.921875,10,0.191961
D,autonomous_memory_on,102.981136,100.065476,normal_approximation_1.96,5000,104.216355,101.523306,101.760266,cpu_core_equivalent_percent,95.948474,10,2.352072
D,autonomous_memory_on,12.872642,12.508185,normal_approximation_1.96,5000,13.027044,12.690413,12.720033,cpu_machine_normalized_percent,11.993559,10,0.294009
D,autonomous_memory_on,354.479021,330.137385,normal_approximation_1.96,5000,372.800781,342.308203,344.25586,rss_peak_mb,315.996094,10,19.636483
D,autonomous_memory_on,10.000346,9.998934,normal_approximation_1.96,5000,10.0,9.99964,10.0,messages_per_task,9.9964,10,0.001138
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,reassignments,0.0,10,0.0
D,autonomous_memory_on,0.888889,0.888889,normal_approximation_1.96,5000,0.888889,0.888889,0.888889,jain_fairness,0.888889,10,0.0
D,autonomous_memory_on,5000.0,5000.0,normal_approximation_1.96,5000,5000.0,5000.0,5000.0,successful_tasks,5000.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
